device_id,attribution_time,channel,campaign_id,attribution_cost
20240128_6juoikib6i,2024-01-28 17:53:48,tiktok_ads,Campaign_KAW23,2
20240328_wm70x2lw59,2024-03-28 16:37:03,tiktok_ads,Campaign_KAW23,2
20240210_6cssen2v37,2024-02-10 11:00:47,youtube,Promocode_top,7
20240103_e273x3gxf3,2024-01-03 09:35:54,appLovin,Campaign332,7
20240402_fiihqt70v1,2024-04-02 02:20:53,youtube,Shorts_v3,4
20240226_9wfhidveyp,2024-02-26 06:27:19,tiktok_ads,Campaign_KAW23,1
20240410_fobitrqpns,2024-04-10 12:18:59,youtube,Promocode_target11,6
20240318_n3bqi0k9g2,2024-03-18 01:15:04,youtube,Promocode_top,4
20240405_6znsyrcyvi,2024-04-05 14:43:54,tiktok_ads,Campaign_pre34,3
20240116_fvytorjnar,2024-01-16 16:25:33,youtube,Promocode_top,6
20240424_o2ocq7brht,2024-04-24 02:35:39,youtube,Promocode_target11,5
20240420_jsgn8uhm09,2024-04-20 03:17:15,tiktok_ads,Campaign_pre34,3
20240317_1f2ee50hg3,2024-03-17 06:12:28,youtube,referral_target,7
20240311_xbdzovrs8g,2024-03-11 01:06:45,tiktok_ads,Campaign_LSR14,3
20240324_wbpw4b7vak,2024-03-24 13:13:59,tiktok_ads,Campaign_KAW23,1
20240413_3mwap9a2tx,2024-04-13 04:34:00,youtube,Promocode_top,8
20240314_4irupvbzf0,2024-03-14 08:27:04,tiktok_ads,Campaign_LSR14,2
20240108_5xn28evtsw,2024-01-08 22:22:52,tiktok_ads,Campaign_LSR14,3
20240214_1di7i0eraz,2024-02-14 03:17:29,tiktok_ads,Campaign_LSR14,1
20240118_h7zjlczirg,2024-01-18 08:34:31,ironSource,ID_fdgj123,2
20240219_njoo9fn52u,2024-02-19 15:28:53,tiktok_ads,Campaign_LSR14,1
20240421_f0aknjj9hb,2024-04-21 17:06:29,tiktok_ads,Campaign_KAW23,1
20240311_xsh745bci6,2024-03-11 20:20:41,tiktok_ads,Campaign_eeR_v2,4
20240415_cidwv0w0fp,2024-04-15 13:59:14,tiktok_ads,Campaign_KAW23,2
20240101_0tsymylc90,2024-01-01 10:41:29,adMob,pop_Games,4
20240406_hspw1npbga,2024-04-06 22:14:48,youtube,referral_target,6
20240425_mhqge9a9ch,2024-04-25 19:16:21,appLovin,Campaign_1221,5
20240316_pb8j599xsq,2024-03-16 10:09:37,adMob,target_apps1212,4
20240227_c6x31ezu0c,2024-02-27 14:03:12,youtube,referral_target,9
20240320_0szmewhmyv,2024-03-20 11:46:47,tiktok_ads,Campaign_pre34,4
20240319_gn1gxim96m,2024-03-19 16:16:42,tiktok_ads,Campaign_eeR_v2,5
20240416_6j6yhjhmtg,2024-04-16 21:53:47,tiktok_ads,Campaign_KAW23,2
20240311_pw4qrtzl0z,2024-03-11 19:57:34,adMob,Small_games24,1
20240115_k7lunag8qp,2024-01-15 18:56:33,tiktok_ads,Campaign_LSR14,2
20240407_mvxy2wb56j,2024-04-07 18:45:51,tiktok_ads,Campaign_pre34,4
20240220_ip4k85odrr,2024-02-20 00:12:04,tiktok_ads,Campaign_eeR_v2,4
20240207_sdtecezkqf,2024-02-07 09:09:54,tiktok_ads,Campaign_pre34,2
20240123_c4jljzg8ih,2024-01-23 11:37:26,adMob,Small_games24,1
20240306_febvr6hhii,2024-03-06 10:28:17,youtube,Shorts_v3,4
20240321_acyxi3q8lv,2024-03-21 10:56:01,youtube,Promocode_target11,5
20240415_vrjmm4lryd,2024-04-15 18:51:29,ironSource,ID_fdgj123,2
20240131_umup9axqnr,2024-01-31 10:24:48,adMob,pop_Games,3
20240311_jb824u0gbn,2024-03-11 17:22:53,youtube,Promocode_target11,4
20240111_8bygzwt9yq,2024-01-11 10:04:47,appLovin,Campaign_1221,7
20240322_o9zdgmunja,2024-03-22 18:20:07,appLovin,Campaign_1221,5
20240427_ceag9jl99y,2024-04-27 06:36:47,tiktok_ads,Campaign_pre34,3
20240421_u8amchj2od,2024-04-21 19:53:48,appLovin,Campaign_1221,5
20240414_uj9nkhp27z,2024-04-14 20:25:13,youtube,referral_target,9
20240403_o14j9ga35e,2024-04-03 03:18:09,adMob,target_apps1212,6
20240425_e9hos8qok9,2024-04-25 09:10:17,adMob,target_apps1212,5
20240223_q0qzo3vap7,2024-02-23 06:44:29,ironSource,ID_ekvpa23,2
20240209_uyjzff6g0t,2024-02-09 05:24:37,tiktok_ads,Campaign_KAW23,1
20240205_19s1eptysk,2024-02-05 03:07:12,tiktok_ads,Campaign_KAW23,2
20240118_42dqqyeqof,2024-01-18 18:06:41,tiktok_ads,Campaign_pre34,3
20240114_mr0yhqdo0t,2024-01-14 23:50:04,tiktok_ads,Campaign_eeR_v2,3
20240223_ovlw3n4zr7,2024-02-23 22:14:20,youtube,Promocode_top,5
20240315_gdjkf9eoig,2024-03-15 10:24:18,tiktok_ads,Campaign_KAW23,2
20240124_etmbjen92v,2024-01-24 07:52:32,tiktok_ads,Campaign_pre34,4
20240102_xuksmur3w2,2024-01-02 03:53:57,appLovin,Campaign332,6
20240311_3bwlvi3djt,2024-03-11 19:52:41,tiktok_ads,Campaign_LSR14,1
20240227_ewhnw1btp5,2024-02-27 18:48:39,adMob,Small_games24,2
20240222_k05u6d7om3,2024-02-22 04:39:27,tiktok_ads,Campaign_KAW23,2
20240403_xh4fzeke8j,2024-04-03 15:22:17,appLovin,Campaign_1221,7
20240113_5l6lh4f6nh,2024-01-13 11:06:47,tiktok_ads,Campaign_KAW23,1
20240412_b3jtphttiv,2024-04-12 10:27:24,appLovin,Campaign_1221,7
20240312_qzb1hrcj8m,2024-03-12 07:38:20,tiktok_ads,Campaign_eeR_v2,3
20240128_ktjcmghr7w,2024-01-28 15:17:58,appLovin,Campaign332,6
20240219_nenbuv4nrv,2024-02-19 22:13:29,tiktok_ads,Campaign_pre34,3
20240320_5sufx6qusd,2024-03-20 12:53:35,tiktok_ads,Campaign_LSR14,1
20240422_8vxvbn835f,2024-04-22 07:52:54,youtube,Shorts_v3,5
20240217_mpybp98phv,2024-02-17 23:59:37,youtube,Shorts_v3,4
20240328_g9d9kfnohw,2024-03-28 00:31:43,tiktok_ads,Campaign_pre34,3
20240214_ssfg1o435n,2024-02-14 16:06:31,adMob,Small_games24,2
20240130_w15j0tgiom,2024-01-30 08:55:43,tiktok_ads,Campaign_KAW23,2
20240314_wf05ja2xq6,2024-03-14 06:59:41,adMob,target_apps1212,6
20240430_ky2yo0thmr,2024-04-30 04:18:21,ironSource,ID_4443d,2
20240107_n018hg488a,2024-01-07 03:35:11,tiktok_ads,Campaign_KAW23,2
20240123_8393cq1cux,2024-01-23 04:48:44,tiktok_ads,Campaign_LSR14,1
20240319_9iqll4oozp,2024-03-19 08:39:00,youtube,Shorts_v3,7
20240104_1r5a964pke,2024-01-04 07:25:03,tiktok_ads,Campaign_eeR_v2,3
20240208_928gsx9vf4,2024-02-08 16:24:03,tiktok_ads,Campaign_pre34,2
20240424_j9aspulpuy,2024-04-24 02:41:58,appLovin,Campaign332,6
20240407_d8wg12o2o7,2024-04-07 15:27:22,youtube,Promocode_top,8
20240423_9dwh6gui57,2024-04-23 07:20:16,youtube,referral_target,10
20240229_sd0wjoxwtq,2024-02-29 22:31:43,ironSource,ID_4443d,1
20240328_0qoi1202ji,2024-03-28 10:49:03,tiktok_ads,Campaign_LSR14,3
20240214_riguwsb9iz,2024-02-14 09:43:31,tiktok_ads,Campaign_LSR14,1
20240404_6eftsglk4m,2024-04-04 05:57:55,youtube,Shorts_v3,5
20240421_xeqq43u99j,2024-04-21 06:44:25,tiktok_ads,Campaign_pre34,4
20240424_j3x74i3p48,2024-04-24 21:25:00,adMob,Small_games24,2
20240125_ufxn97p6vq,2024-01-25 10:57:07,tiktok_ads,Campaign_KAW23,2
20240210_qc3ip5qvhs,2024-02-10 18:29:28,tiktok_ads,Campaign_eeR_v2,3
20240305_ddnqpss20c,2024-03-05 23:39:12,tiktok_ads,Campaign_eeR_v2,5
20240416_sps7e6hm3q,2024-04-16 12:32:21,tiktok_ads,Campaign_eeR_v2,4
20240429_6km5c2tg0q,2024-04-29 20:01:06,youtube,referral_target,7
20240109_fs92z5920m,2024-01-09 13:10:17,youtube,Promocode_top,4
20240408_56cx9vu14u,2024-04-08 07:03:00,youtube,referral_target,9
20240420_bx9aj3624a,2024-04-20 21:02:36,youtube,referral_target,7
20240307_wmy0ylwppt,2024-03-07 22:08:39,youtube,Promocode_target11,5
20240224_i4fzhet7p4,2024-02-24 18:10:30,youtube,Promocode_top,7
20240308_i8rcr0hab8,2024-03-08 03:05:36,appLovin,Campaign332,7
20240211_gemgllc7h5,2024-02-11 13:36:50,appLovin,Campaign332,7
20240111_efxxinidig,2024-01-11 01:07:22,tiktok_ads,Campaign_pre34,2
20240406_w4r93w23ry,2024-04-06 23:47:12,tiktok_ads,Campaign_KAW23,2
20240115_0aglwg6fgm,2024-01-15 08:57:59,tiktok_ads,Campaign_LSR14,2
20240220_cquttu02nt,2024-02-20 07:54:30,youtube,Promocode_top,6
20240414_0x41zp4gkn,2024-04-14 02:21:29,adMob,target_apps1212,4
20240221_aswb4q4ih2,2024-02-21 03:57:37,tiktok_ads,Campaign_eeR_v2,5
20240325_5jbt7id6wa,2024-03-25 11:40:19,tiktok_ads,Campaign_LSR14,1
20240310_ooz4vdv73l,2024-03-10 20:21:59,tiktok_ads,Campaign_KAW23,1
20240130_hdy0fd8jum,2024-01-30 08:35:00,tiktok_ads,Campaign_pre34,3
20240226_z8pmobxhsh,2024-02-26 23:24:23,tiktok_ads,Campaign_pre34,3
20240101_sa8ql8tnbb,2024-01-01 13:13:41,appLovin,Campaign332,7
20240118_n9bbiuwz4w,2024-01-18 06:18:34,appLovin,Campaign332,6
20240319_jraujz8mcf,2024-03-19 10:43:12,youtube,Promocode_target11,4
20240316_4fkov6e1pf,2024-03-16 01:13:15,tiktok_ads,Campaign_pre34,2
20240207_7m7lf0qajo,2024-02-07 14:21:02,youtube,Shorts_v3,5
20240308_ag9jrclq3v,2024-03-08 21:51:34,tiktok_ads,Campaign_eeR_v2,5
20240319_rsv2gbtrlr,2024-03-19 21:51:37,appLovin,Campaign332,6
20240420_du76hiwg3c,2024-04-20 06:39:04,youtube,Shorts_v3,6
20240322_v8lqjx8dg5,2024-03-22 02:57:15,tiktok_ads,Campaign_KAW23,2
20240324_mar1logqhz,2024-03-24 13:24:15,youtube,referral_target,9
20240425_97ftn9fp69,2024-04-25 15:28:19,youtube,Shorts_v3,5
20240330_biwcoja6gz,2024-03-30 22:33:39,youtube,Shorts_v3,6
20240212_1o36oseez7,2024-02-12 14:40:48,youtube,Shorts_v3,7
20240415_w5fbwn56ob,2024-04-15 21:32:52,tiktok_ads,Campaign_eeR_v2,3
20240430_1okrqlq9wg,2024-04-30 20:54:05,tiktok_ads,Campaign_pre34,2
20240225_h8rtd9oq7n,2024-02-25 15:24:08,tiktok_ads,Campaign_eeR_v2,3
20240108_8wkkmsaati,2024-01-08 14:34:09,tiktok_ads,Campaign_LSR14,3
20240326_27t2cx00ae,2024-03-26 13:58:42,appLovin,Campaign332,7
20240328_t93dhsvuct,2024-03-28 11:41:29,youtube,Promocode_top,5
20240429_d663gcidyv,2024-04-29 13:50:48,tiktok_ads,Campaign_KAW23,1
20240207_nsk8134qli,2024-02-07 17:24:57,youtube,referral_target,9
20240401_g4i5yzmqqa,2024-04-01 08:43:20,youtube,Promocode_target11,3
20240210_lg7xmqofhn,2024-02-10 13:01:50,youtube,Promocode_target11,5
20240224_4sbq2voprb,2024-02-24 22:52:10,youtube,Promocode_target11,6
20240113_dr8oq03jj7,2024-01-13 21:49:43,adMob,pop_Games,3
20240314_kwdv2jztpp,2024-03-14 15:10:49,youtube,referral_target,9
20240229_p8hhn2jzpn,2024-02-29 07:40:46,tiktok_ads,Campaign_KAW23,2
20240129_ro4p6dfm39,2024-01-29 05:17:19,adMob,target_apps1212,3
20240430_bz7gyd8au5,2024-04-30 00:50:31,tiktok_ads,Campaign_eeR_v2,4
20240223_p8tzs9m4go,2024-02-23 07:54:03,youtube,Promocode_target11,4
20240213_z86lt1ugkt,2024-02-13 21:29:50,tiktok_ads,Campaign_LSR14,1
20240404_95dgd5wuq2,2024-04-04 01:35:41,tiktok_ads,Campaign_pre34,4
20240219_mvf1vaaixx,2024-02-19 17:26:26,tiktok_ads,Campaign_pre34,3
20240329_guqnkvq33v,2024-03-29 06:02:15,youtube,Shorts_v3,6
20240307_c8pwa03klf,2024-03-07 00:31:00,tiktok_ads,Campaign_pre34,4
20240108_344mqmjxp6,2024-01-08 03:10:23,tiktok_ads,Campaign_LSR14,3
20240324_2plyjzt206,2024-03-24 05:36:43,tiktok_ads,Campaign_LSR14,3
20240226_9ol9x7vkeb,2024-02-26 13:51:33,adMob,target_apps1212,3
20240122_qy73cp5u6t,2024-01-22 01:02:08,appLovin,Campaign332,7
20240302_ejjffrr6kx,2024-03-02 02:35:39,tiktok_ads,Campaign_pre34,4
20240114_zkwrsbh6b8,2024-01-14 02:06:34,adMob,Small_games24,1
20240204_yh4c8yys97,2024-02-04 20:22:37,appLovin,Campaign332,6
20240105_n5p9603dk7,2024-01-05 07:37:08,tiktok_ads,Campaign_pre34,2
20240225_p4ovnaucgg,2024-02-25 16:11:34,youtube,Promocode_top,4
20240106_z4k30fpd27,2024-01-06 00:39:16,tiktok_ads,Campaign_eeR_v2,4
20240313_a0j63ctx67,2024-03-13 06:58:29,adMob,pop_Games,5
20240407_rv0e1emyv4,2024-04-07 23:10:52,tiktok_ads,Campaign_KAW23,2
20240411_6dv0e3bg9j,2024-04-11 19:43:45,tiktok_ads,Campaign_KAW23,2
20240325_3x23xbauns,2024-03-25 23:36:34,youtube,Promocode_target11,3
20240201_6k1btnf9ba,2024-02-01 14:07:31,youtube,Promocode_top,6
20240209_4rr30zxyfv,2024-02-09 05:18:28,tiktok_ads,Campaign_eeR_v2,5
20240106_bwaf65newh,2024-01-06 20:48:13,youtube,Shorts_v3,6
20240405_361oxizwk0,2024-04-05 18:07:25,tiktok_ads,Campaign_pre34,4
20240103_q9m4nxr2ld,2024-01-03 18:40:05,youtube,Promocode_top,4
20240114_iof6kviyd9,2024-01-14 01:46:31,tiktok_ads,Campaign_KAW23,1
20240215_whk326tb15,2024-02-15 16:23:34,youtube,Promocode_target11,4
20240224_panjwm1o3a,2024-02-24 17:35:47,tiktok_ads,Campaign_LSR14,1
20240107_em9d20hqv5,2024-01-07 14:31:31,tiktok_ads,Campaign_eeR_v2,3
20240302_b7escvp153,2024-03-02 00:25:19,youtube,Promocode_target11,4
20240202_0biqsklcbz,2024-02-02 00:33:32,tiktok_ads,Campaign_eeR_v2,4
20240215_8uuos7tnue,2024-02-15 02:52:44,youtube,referral_target,6
20240322_frvij87q93,2024-03-22 11:25:07,tiktok_ads,Campaign_LSR14,2
20240305_2yg8cktp7g,2024-03-05 16:25:26,adMob,target_apps1212,3
20240219_jfgjc6x6ku,2024-02-19 15:57:21,tiktok_ads,Campaign_KAW23,2
20240328_0pzc10wnni,2024-03-28 02:55:10,youtube,Promocode_target11,5
20240130_271nu6ne90,2024-01-30 12:28:27,adMob,pop_Games,3
20240302_yqelb0hus3,2024-03-02 17:53:57,tiktok_ads,Campaign_KAW23,2
20240413_qk77mqh3e1,2024-04-13 15:57:04,youtube,referral_target,10
20240319_t3njwtnkl1,2024-03-19 03:19:21,appLovin,Campaign332,7
20240319_qtygy8h9nk,2024-03-19 21:09:40,tiktok_ads,Campaign_KAW23,2
20240315_8xuj2nql3t,2024-03-15 13:09:00,youtube,Promocode_target11,3
20240117_cg1cx46ab9,2024-01-17 19:55:43,tiktok_ads,Campaign_eeR_v2,3
20240411_z9f1rxqt9c,2024-04-11 01:39:38,tiktok_ads,Campaign_eeR_v2,4
20240423_wanz5r9lo5,2024-04-23 01:21:25,ironSource,ID_fdgj123,2
20240225_nu0piq4hjb,2024-02-25 11:02:39,tiktok_ads,Campaign_pre34,4
20240122_y19b9t348n,2024-01-22 00:38:06,tiktok_ads,Campaign_eeR_v2,3
20240113_erlqyce0di,2024-01-13 21:05:57,tiktok_ads,Campaign_KAW23,1
20240402_tejvhdpo9n,2024-04-02 18:36:11,adMob,target_apps1212,4
20240303_dmr8vl4r2a,2024-03-03 14:12:22,tiktok_ads,Campaign_LSR14,3
20240316_q6ylrd43x5,2024-03-16 15:41:27,ironSource,ID_4443d,1
20240426_58kwt8bptr,2024-04-26 23:05:27,tiktok_ads,Campaign_eeR_v2,3
20240420_l07dshc7fg,2024-04-20 10:31:36,youtube,Promocode_top,7
20240217_p1g89b4opw,2024-02-17 04:50:26,youtube,Shorts_v3,7
20240222_ytdsw501rd,2024-02-22 21:28:00,tiktok_ads,Campaign_KAW23,1
20240210_jyug9ylyhv,2024-02-10 10:48:31,ironSource,ID_ekvpa23,2
20240118_up1m5dubbf,2024-01-18 16:05:41,adMob,target_apps1212,3
20240309_rww3sxdwom,2024-03-09 10:22:40,youtube,Promocode_target11,6
20240202_63edoellup,2024-02-02 02:34:53,tiktok_ads,Campaign_pre34,4
20240227_bz5z10od6s,2024-02-27 09:01:58,tiktok_ads,Campaign_eeR_v2,5
20240405_7jze55jkbz,2024-04-05 10:24:39,youtube,Promocode_top,6
20240312_m46el5bp0x,2024-03-12 09:49:59,youtube,Shorts_v3,7
20240125_iqa3vs2v1i,2024-01-25 17:03:37,tiktok_ads,Campaign_pre34,2
20240312_5co3dnhp8c,2024-03-12 06:51:53,adMob,target_apps1212,5
20240108_cogbj4l63h,2024-01-08 07:47:36,youtube,Promocode_top,4
20240304_yzima3zjop,2024-03-04 16:00:27,youtube,Promocode_top,7
20240105_lnesc86pxd,2024-01-05 14:02:29,adMob,pop_Games,5
20240204_g8eqrs0meo,2024-02-04 14:14:32,ironSource,ID_4443d,3
20240406_1wp2ppquar,2024-04-06 19:23:50,youtube,Shorts_v3,6
20240418_4tz2o71qjt,2024-04-18 12:08:36,tiktok_ads,Campaign_eeR_v2,3
20240109_c1f2bnu6u8,2024-01-09 12:08:55,youtube,Promocode_target11,3
20240221_8afx4ds6c3,2024-02-21 19:56:53,youtube,referral_target,8
20240327_sm227duyk8,2024-03-27 10:35:20,tiktok_ads,Campaign_LSR14,1
20240218_f44jbkjfr6,2024-02-18 03:39:43,tiktok_ads,Campaign_KAW23,1
20240201_oubali30fr,2024-02-01 03:15:03,youtube,Promocode_top,6
20240402_y0u46sx063,2024-04-02 16:27:20,tiktok_ads,Campaign_LSR14,2
20240322_i0mgrd6lig,2024-03-22 03:21:36,youtube,Promocode_top,4
20240403_bk8ztb7g31,2024-04-03 12:57:21,tiktok_ads,Campaign_KAW23,2
20240327_kx87uu4eu7,2024-03-27 08:27:38,youtube,referral_target,6
20240216_6v69c12maf,2024-02-16 22:13:38,youtube,Shorts_v3,7
20240101_08q01shyml,2024-01-01 21:40:21,ironSource,ID_ekvpa23,3
20240113_y22t66h614,2024-01-13 15:00:55,youtube,Shorts_v3,7
20240309_4gku8pou8g,2024-03-09 03:42:11,tiktok_ads,Campaign_pre34,3
20240222_9805oqsera,2024-02-22 17:21:35,appLovin,Campaign332,6
20240310_oh3gtqeg4v,2024-03-10 03:04:06,youtube,referral_target,9
20240312_gzjnuq6mov,2024-03-12 08:32:01,youtube,Promocode_top,7
20240102_e2nodedbzq,2024-01-02 11:24:50,tiktok_ads,Campaign_LSR14,2
20240309_wa05pfohc2,2024-03-09 05:34:36,youtube,referral_target,10
20240414_i423x8ggge,2024-04-14 09:44:41,appLovin,Campaign332,6
20240302_m2hyz65uia,2024-03-02 20:58:47,tiktok_ads,Campaign_LSR14,2
20240412_vuo19wanu1,2024-04-12 07:10:27,appLovin,Campaign_1221,7
20240303_px2gkayr68,2024-03-03 08:16:31,appLovin,Campaign332,6
20240328_bql5zv3ng0,2024-03-28 06:40:46,adMob,Small_games24,2
20240405_tr9638kxau,2024-04-05 05:20:57,tiktok_ads,Campaign_eeR_v2,3
20240114_jl2w3bmgsx,2024-01-14 21:51:01,tiktok_ads,Campaign_KAW23,2
20240121_0mhzuhqcm0,2024-01-21 20:36:17,tiktok_ads,Campaign_LSR14,3
20240106_et2b21052b,2024-01-06 03:13:14,tiktok_ads,Campaign_pre34,2
20240429_9nd0462k86,2024-04-29 23:21:12,tiktok_ads,Campaign_LSR14,3
20240119_p1xcrlnxa5,2024-01-19 15:55:18,tiktok_ads,Campaign_eeR_v2,3
20240217_7griwtpz9h,2024-02-17 05:35:53,tiktok_ads,Campaign_LSR14,3
20240311_hhiuthadwe,2024-03-11 17:36:53,youtube,Promocode_target11,5
20240205_uat5jy4k7m,2024-02-05 06:30:34,ironSource,ID_ekvpa23,2
20240304_y4wl2rrbcc,2024-03-04 08:29:09,tiktok_ads,Campaign_LSR14,3
20240406_mcq88qksxw,2024-04-06 03:54:27,tiktok_ads,Campaign_KAW23,1
20240127_gkusjuii16,2024-01-27 15:30:28,tiktok_ads,Campaign_LSR14,2
20240121_11jjbce2wm,2024-01-21 07:10:57,youtube,referral_target,10
20240104_ogfs1ljprg,2024-01-04 21:07:41,tiktok_ads,Campaign_KAW23,1
20240107_za55zqc607,2024-01-07 16:18:21,tiktok_ads,Campaign_pre34,4
20240105_cxjm5wc62b,2024-01-05 07:59:56,youtube,Promocode_target11,3
20240406_u79mfbdrp4,2024-04-06 15:08:52,youtube,Promocode_target11,4
20240227_oai04frh3e,2024-02-27 00:35:54,youtube,Promocode_target11,6
20240221_3ms83k4lwj,2024-02-21 00:41:34,tiktok_ads,Campaign_eeR_v2,3
20240309_65zhgadj4s,2024-03-09 05:15:12,tiktok_ads,Campaign_eeR_v2,5
20240111_kb7qhemye1,2024-01-11 16:43:01,tiktok_ads,Campaign_pre34,4
20240225_s9d23zcn18,2024-02-25 20:19:28,appLovin,Campaign_1221,5
20240408_c12zw3sbyd,2024-04-08 13:43:03,adMob,target_apps1212,4
20240319_5pytmxazkw,2024-03-19 07:36:02,tiktok_ads,Campaign_eeR_v2,5
20240421_3tizh0ffsx,2024-04-21 00:39:45,adMob,Small_games24,1
20240121_lxsxqbe9ac,2024-01-21 14:21:19,adMob,Small_games24,1
20240413_ykg3jgmkd8,2024-04-13 18:15:48,tiktok_ads,Campaign_LSR14,2
20240205_lamhsq6xgd,2024-02-05 14:07:53,tiktok_ads,Campaign_eeR_v2,5
20240210_0l7cp2hk7o,2024-02-10 15:53:16,appLovin,Campaign_1221,8
20240324_rym108qvve,2024-03-24 10:09:19,tiktok_ads,Campaign_pre34,3
20240411_sj4jqm51ab,2024-04-11 14:54:17,tiktok_ads,Campaign_eeR_v2,5
20240324_1548g1rpkz,2024-03-24 14:19:37,tiktok_ads,Campaign_eeR_v2,5
20240324_hrgya5yjqm,2024-03-24 13:44:45,youtube,referral_target,6
20240129_y2l8itifdk,2024-01-29 14:02:08,youtube,Shorts_v3,7
20240208_bs9ucg1l3x,2024-02-08 19:20:13,youtube,Promocode_target11,3
20240128_jwt4934a6a,2024-01-28 02:30:47,youtube,Shorts_v3,6
20240325_7vbsbq0mhf,2024-03-25 03:36:03,tiktok_ads,Campaign_pre34,4
20240201_rcc3qa5l0w,2024-02-01 11:21:41,youtube,Promocode_top,5
20240327_8hloctggiq,2024-03-27 09:54:15,tiktok_ads,Campaign_pre34,3
20240224_dcvwrtuehd,2024-02-24 07:01:32,youtube,Shorts_v3,4
20240319_az4r65znvq,2024-03-19 01:11:28,adMob,target_apps1212,4
20240105_v1kqbmmqze,2024-01-05 23:12:26,tiktok_ads,Campaign_eeR_v2,5
20240308_9e2d6fc8h2,2024-03-08 11:43:02,tiktok_ads,Campaign_pre34,4
20240319_izlqgu2tu8,2024-03-19 04:36:21,adMob,target_apps1212,5
20240224_9z08art90s,2024-02-24 13:56:49,youtube,Shorts_v3,7
20240206_5h928e7kfl,2024-02-06 18:22:24,youtube,Promocode_target11,3
20240416_wtebrizi92,2024-04-16 07:21:15,youtube,Promocode_top,8
20240331_2fu4ucw6jn,2024-03-31 02:54:18,youtube,Promocode_top,5
20240427_e0yxzgey5f,2024-04-27 06:29:02,youtube,Promocode_target11,3
20240220_0xa03gjv0n,2024-02-20 16:49:01,adMob,target_apps1212,3
20240123_nw194u7dy8,2024-01-23 05:07:23,youtube,Promocode_target11,4
20240207_4mgxcseyny,2024-02-07 09:18:37,tiktok_ads,Campaign_KAW23,1
20240419_d1vtec4joe,2024-04-19 15:54:39,tiktok_ads,Campaign_pre34,2
20240111_qsxeveddz4,2024-01-11 08:38:28,tiktok_ads,Campaign_KAW23,1
20240419_srn8yl4ead,2024-04-19 10:43:01,tiktok_ads,Campaign_LSR14,2
20240410_47alqommea,2024-04-10 03:04:41,youtube,Promocode_top,5
20240225_6vm81a3oc2,2024-02-25 05:48:59,youtube,referral_target,9
20240221_ugmelw8w9n,2024-02-21 11:57:32,tiktok_ads,Campaign_pre34,3
20240416_a9kph2hr23,2024-04-16 13:18:29,tiktok_ads,Campaign_pre34,2
20240204_hdve71ov0g,2024-02-04 00:27:24,adMob,Small_games24,1
20240201_6zg8va2ekn,2024-02-01 20:27:15,tiktok_ads,Campaign_eeR_v2,4
20240122_cnajaxjcm9,2024-01-22 04:39:30,appLovin,Campaign332,6
20240327_b1r74z4i3i,2024-03-27 09:25:48,tiktok_ads,Campaign_KAW23,1
20240416_zm8fiooqff,2024-04-16 03:21:41,adMob,pop_Games,5
20240408_mv7xpgbpqb,2024-04-08 07:34:56,youtube,Promocode_top,6
20240216_gts2qwy4sk,2024-02-16 04:09:48,appLovin,Campaign_1221,6
20240305_bwv0780w7h,2024-03-05 23:36:22,youtube,Promocode_target11,3
20240211_7wmfo0ryvt,2024-02-11 11:57:58,tiktok_ads,Campaign_KAW23,1
20240329_4yo57acuyj,2024-03-29 13:23:24,youtube,Promocode_top,6
20240214_pjcy7o7ef7,2024-02-14 18:52:21,appLovin,Campaign332,7
20240201_ihy1kjy2yf,2024-02-01 08:11:23,youtube,Promocode_top,8
20240319_u0s1tkb98p,2024-03-19 19:29:33,adMob,Small_games24,2
20240204_atn9nbvo0v,2024-02-04 19:54:17,ironSource,ID_fdgj123,1
20240124_1glnv0eqbj,2024-01-24 23:04:40,tiktok_ads,Campaign_LSR14,3
20240330_vk5qguq5vk,2024-03-30 10:04:44,youtube,referral_target,9
20240316_4z7z0qs0k7,2024-03-16 22:54:31,youtube,Shorts_v3,7
20240101_2n8a1ky420,2024-01-01 22:57:58,appLovin,Campaign_1221,5
20240216_ggg6mezstp,2024-02-16 02:42:49,tiktok_ads,Campaign_pre34,4
20240312_b7xwj19luh,2024-03-12 10:03:06,tiktok_ads,Campaign_pre34,3
20240103_rij17m8i1f,2024-01-03 06:38:37,adMob,Small_games24,1
20240303_cvz0rkfr7r,2024-03-03 11:17:08,tiktok_ads,Campaign_KAW23,2
20240316_f5m7024y00,2024-03-16 23:04:49,tiktok_ads,Campaign_pre34,3
20240304_vz2zrnsp15,2024-03-04 08:55:53,youtube,Promocode_top,6
20240218_ofy9b5jlhy,2024-02-18 22:42:02,tiktok_ads,Campaign_KAW23,2
20240116_ffjtd1skic,2024-01-16 02:51:02,adMob,target_apps1212,4
20240110_sn1ri65jfl,2024-01-10 03:36:47,youtube,Promocode_target11,3
20240210_38imkeu165,2024-02-10 01:56:06,tiktok_ads,Campaign_KAW23,1
20240309_z9k4zu7f47,2024-03-09 00:53:57,appLovin,Campaign332,7
20240202_xh8ywdb7sh,2024-02-02 01:33:11,youtube,Promocode_top,8
20240113_0oo0ktd1sz,2024-01-13 13:28:02,tiktok_ads,Campaign_pre34,4
20240103_spuvl22nhl,2024-01-03 08:36:37,youtube,Promocode_top,7
20240307_x01r0x818c,2024-03-07 13:53:27,tiktok_ads,Campaign_KAW23,2
